This file was created by CMPT_ME_RETS using the 202309 CRSP database.  It contains,,,,,,,,,,,,,,,,,,,
value- and equal-weighted returns for size portfolios.  Each record contains returns for:,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Negative (not used)  30%  40%  30%     5 Quintiles    10 Deciles,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
The portfolios are constructed at the end of Jun.  The annual returns are from January,,,,,,,,,,,,,,,,,,,
to December.,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Missing data are indicated by -99.99 or -999.,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
  Equal Weight Returns -- Monthly,,,,,,,,,,,,,,,,,,,
Date,<= 0,Lo 30,Med 40,Hi 30,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,02-Dec,03-Dec,04-Dec,05-Dec,06-Dec,07-Dec,08-Dec,09-Dec,Hi 10
201608,-99.99,2.77,1.85,0.68,3.16,1.94,1.8,0.96,-0.02,2.92,3.92,0.9,3.36,2.21,1.31,0.05,2.04,-0.35,0.32
201609,-99.99,3.35,0.77,0.34,3.48,2.24,0.57,0.04,0.51,3.39,3.78,2.67,1.64,0.56,0.57,0.08,0,1.12,-0.12
201610,-99.99,-6.73,-4.54,-1.95,-7.12,-5.52,-3.98,-2.55,-2.12,-7.47,-6,-4.86,-6.42,-4.5,-3.34,-3.33,-1.61,-2.93,-1.28
201611,-99.99,9.35,10.67,5.21,8.69,12.84,10.18,7.17,5.02,7.14,13.49,12.59,13.17,11.26,8.87,8.52,5.58,5.49,4.54
201612,-99.99,2.37,1.47,0.89,2.34,2.15,1.46,0.83,1.13,1.46,5.07,2.47,1.71,1.65,1.23,1.19,0.41,0.88,1.39
201701,-99.99,1.54,1.66,2.72,1.87,0.42,1.55,2.71,2.73,2.93,-1.42,-0.03,1.02,1.44,1.68,2.7,2.71,3.42,2.01
201702,-99.99,1.46,1.79,3.39,1.16,2.24,1.67,2.97,3.43,1.46,0.24,2.92,1.31,1.05,2.43,2.65,3.33,3.08,3.79
201703,-99.99,0.91,0.27,0.07,1.14,0.02,0.34,0.15,-0.03,1.16,1.08,-0.21,0.33,0.31,0.38,0.06,0.26,-0.02,-0.04
201704,-99.99,-0.23,0.72,1.15,-0.59,1.28,0.64,0.91,1.11,-1.17,1.18,1.55,0.91,0.53,0.77,0.65,1.23,1.07,1.16
201705,-99.99,-3.14,-1.78,1.05,-3.18,-3.03,-1.59,-0.2,1.52,-3.1,-3.42,-2.95,-3.15,-2,-1.08,-0.5,0.14,1.52,1.52
201706,-99.99,4.8,3.02,0.87,4.82,4.32,2.79,1.99,0.61,4.34,6.29,4.7,3.79,2.94,2.6,2.53,1.37,0.18,1.05
201707,-99.99,-1.35,1.16,1.75,-1.72,0.77,1.11,1.44,1.92,-1.87,-1.27,0.53,1.07,1.15,1.06,1.42,1.46,1.93,1.9
201708,-99.99,-2.22,-1.41,-0.28,-2.44,-1.77,-1.12,-0.29,-0.38,-2.92,-1.08,-1.15,-2.57,-1.2,-1.04,-0.48,-0.09,-1.4,0.63
201709,-99.99,8.84,5.96,2.96,9.08,7.7,5.53,3.98,2.64,9.18,8.8,7.62,7.8,6.76,4.2,4.42,3.53,2.49,2.8
201710,-99.99,-0.91,1,1.67,-1.11,0.09,1.13,1.87,1.64,-1.43,-0.19,0.1,0.07,0.26,2.07,2.02,1.72,1.5,1.78
201711,-99.99,3.41,3.31,3.87,3.58,2.66,3.65,4.05,3.35,3.42,4.02,2.57,2.78,3.35,3.98,3.28,4.82,3.34,3.35
201712,-99.99,1.46,0.52,1.3,1.66,0.57,0.11,1.17,1.37,2.37,-0.3,0.45,0.73,-0.23,0.48,1.18,1.17,1.64,1.11
201801,-99.99,2.57,3.14,5.03,2.69,2.23,3.24,4.22,5.2,2.51,3.18,1.98,2.56,3,3.49,3.72,4.72,4.57,5.82
201802,-99.99,-4.06,-4.02,-3.82,-4.21,-3.32,-4.57,-3.85,-3.72,-4.69,-2.87,-3.3,-3.34,-4.65,-4.48,-3.72,-3.99,-3.69,-3.75
201803,-99.99,1.53,0.62,-1.04,1.54,1.23,0.54,0.05,-1.44,1.37,2,1.5,0.88,0.96,0.1,0.45,-0.34,-0.61,-2.25
201804,-99.99,1.05,0.48,0.21,0.89,1.63,0.36,-0.31,0.41,0.5,2.01,1.83,1.37,1.39,-0.75,-0.49,-0.13,0.16,0.65
201805,-99.99,5.73,5.47,1.41,5.56,6.58,5.21,3.42,0.85,4.76,7.82,6.57,6.58,6.58,3.76,4.47,2.41,0.03,1.67
201806,-99.99,0.84,0.7,1.05,0.84,0.73,0.96,0.84,0.88,0.34,2.26,0.86,0.56,1.46,0.42,0.31,1.35,1.03,0.73
201807,-99.99,-1.04,1.96,3.11,-1.67,2.17,1.71,2.24,3.38,-2.05,-0.51,1.99,2.4,1.59,1.85,1.94,2.57,3.27,3.5
201808,-99.99,3.43,4.02,2.88,3.04,4.95,3.97,3.44,2.69,2.35,5.1,5.36,4.41,2.89,5.32,3.6,3.25,3.08,2.31
201809,-99.99,-2.04,-1.9,0.09,-1.75,-2.53,-2.52,-0.8,0.23,-1.31,-3.04,-3.45,-1.31,-2.61,-2.4,-1.35,-0.19,-0.34,0.78
201810,-99.99,-10.9,-10.75,-7.73,-10.71,-11.61,-10.41,-9.44,-7.57,-10.28,-12,-11.82,-11.33,-11.69,-8.81,-10.7,-8.04,-8.67,-6.5
201811,-99.99,-2.03,2.35,2.13,-2.68,1.77,1.52,2.59,2.55,-3.51,-0.22,1.1,2.65,1.57,1.46,3.75,1.32,2.61,2.5
201812,-99.99,-14.34,-12.27,-9.67,-14.82,-12.26,-12.25,-11.34,-9.14,-15.38,-13.15,-12.04,-12.56,-12.75,-11.62,-11.93,-10.68,-9.38,-8.9
201901,-99.99,15.43,12.9,10.08,16.24,11.48,13.55,12.14,9.69,17.96,11.11,11.47,11.5,14.47,12.41,13.35,10.81,10.71,8.7
201902,-99.99,5.58,5.25,4.12,5.6,5.28,5.15,5.05,4.02,5.14,6.95,5.49,5.01,4.69,5.73,5.76,4.29,4.97,3.11
201903,-99.99,-1.73,-1.95,0.78,-1.65,-2.45,-1.7,-0.17,0.7,-1.1,-3.31,-2.08,-2.93,-1.9,-1.45,-1.21,0.95,0.56,0.83
201904,-99.99,1.58,4.04,3.92,1.24,3.11,4.48,3.96,4.2,1.06,1.78,3.21,2.97,3.89,5.22,4.51,3.38,4.26,4.14
201905,-99.99,-8.32,-9.28,-6.85,-8.19,-9.33,-8.93,-8.22,-6.7,-7.68,-9.73,-8.91,-9.9,-9.55,-8.14,-9.24,-7.14,-6.78,-6.61
201906,-99.99,3.99,7.94,7.69,3.12,7.74,8.15,8.23,7.51,2.15,6.02,8.11,7.26,7.98,8.37,8.4,8.05,7.68,7.33
201907,-99.99,-2.5,0.84,1.34,-2.84,-0.37,1.19,1.33,1.33,-3.2,-1.91,-0.69,-0.01,0.76,1.7,1.28,1.37,1.09,1.58
201908,-99.99,-5.88,-5.4,-2.95,-5.73,-5.85,-5.93,-4.32,-2.46,-5.38,-6.62,-6.65,-4.98,-5.97,-5.88,-4.78,-3.84,-3.2,-1.69
201909,-99.99,2.26,2.18,1.84,2.12,2.78,1.96,2.06,1.72,1.35,4.12,2.95,2.59,1.74,2.21,2.07,2.06,1.51,1.93
201910,-99.99,-1.15,2.12,1.43,-1.64,2.3,2.24,0.71,1.53,-2.66,1,1.46,3.2,2.87,1.49,0.18,1.24,0.83,2.26
201911,-99.99,3.47,4.3,4.53,2.78,5.55,4.65,4.77,4.03,1.25,6.75,7.11,3.88,4.71,4.57,4.09,5.46,4.26,3.78
201912,-99.99,6.67,3.33,2.49,6.72,5.51,2.7,2.61,2.62,6.48,7.33,6.4,4.56,2.9,2.46,2.96,2.25,2.59,2.66
202001,-99.99,-0.89,-3.31,-0.56,0.13,-5.49,-3.11,-1.15,-0.62,2.37,-5.6,-6.33,-4.61,-3.3,-2.88,-1.84,-0.44,-0.66,-0.59
202002,-99.99,-6.27,-9.22,-8.33,-5.69,-9.69,-8.83,-8.68,-8.23,-4.92,-7.69,-9.3,-10.1,-8.02,-9.78,-8.84,-8.51,-8.36,-8.09
202003,-99.99,-23.77,-23.01,-17.32,-23.37,-24.96,-22.46,-21.23,-16.16,-22.72,-25.04,-25.93,-23.94,-22.72,-22.15,-22.93,-19.49,-18.03,-14.18
202004,-99.99,20.37,19.46,15.66,20.37,20.84,18.51,18.37,14.52,20.22,20.74,20.4,21.31,19.84,16.96,18.94,17.79,16.19,12.76
202005,-99.99,8.73,6.95,6.59,9.29,5.89,7.48,7.39,5.99,10.24,6.84,5.78,6,7.86,7.03,7.09,7.7,6.97,4.95
202006,-99.99,9.57,3.2,1.57,10.5,4.69,2.59,2.01,1.55,12.11,6.38,4.69,4.69,3.29,1.76,2.4,1.6,2.59,0.45
202007,-99.99,4.01,3.46,6.05,5.14,1.45,2.78,5.4,5.69,7.2,0.96,-0.55,3.96,2.48,3.12,4.24,6.72,6.49,4.93
202008,-99.99,4.11,5.86,4.37,3.65,6.64,5.52,4.35,4.33,1.51,7.97,5.96,7.5,5.51,5.54,4.27,4.44,2.74,5.85
202009,-99.99,-2.64,-3.67,-1.6,-1.91,-4.89,-3.52,-2.32,-1.89,-1.1,-3.55,-5.53,-4.08,-3.51,-3.52,-3.45,-1.06,-1.5,-2.25
202010,-99.99,0.62,3.26,-0.43,-0.09,3.22,3.96,1.54,-1.13,-0.92,1.61,3.4,3,4.26,3.61,2.11,0.9,0.71,-2.89
202011,-99.99,23.71,18.12,13.68,24.09,20.52,18.82,15.34,13.3,24.42,23.44,22.18,18.42,20.24,17.2,16.16,14.41,13.48,13.13
202012,-99.99,10.97,8.61,4.55,11.39,9.43,8.98,6.16,3.84,12.88,8.41,9.31,9.58,9.67,8.19,6.41,5.89,4.11,3.58
202101,-99.99,19.17,3.35,-0.75,21.61,7.59,2.32,1.46,-0.98,25.46,13.86,9.51,5.16,1.95,2.73,3.04,-0.31,-0.29,-1.63
202102,-99.99,11.54,7.73,4.43,11.99,8.97,7.91,6.32,3.82,12.64,10.68,9.77,7.98,9.12,6.52,6.98,5.58,4.22,3.44
202103,-99.99,2.05,2.23,3.88,1.78,2.34,2.67,2.51,4.53,1.17,3.01,3.08,1.4,3.04,2.26,2.41,2.62,3.83,5.2
202104,-99.99,-0.13,2.91,4.7,-0.58,1.81,2.99,4.33,4.67,-0.88,0.03,1.62,2.04,2.65,3.38,3.95,4.75,5.25,4.12
202105,-99.99,2.67,0.15,0.96,3.13,0.77,0.36,-0.13,1,2.8,3.78,0.86,0.65,1.55,-0.99,-1.03,0.89,0.42,1.55
202106,-99.99,3.89,0.94,1.53,4.59,1.57,0.1,1.1,1.81,6.02,1.7,1.15,2.11,-0.06,0.28,1.18,1,2,1.63
202107,-99.99,-5.67,-3.01,0.59,-5.7,-5.17,-2.39,-1.43,1.23,-5.73,-5.61,-5.48,-4.72,-2.47,-2.32,-2.15,-0.65,0.68,1.76
202108,-99.99,2.54,1.87,2.62,2.72,1.84,1.76,2.45,2.38,2.47,3.53,1.66,2.09,1.76,1.77,1.84,3.09,3.27,1.52
202109,-99.99,-2.58,-3.09,-4.06,-2.56,-2.85,-2.98,-3.67,-4.05,-2.51,-2.74,-2.66,-3.13,-3.32,-2.64,-3.3,-4.07,-3.84,-4.26
202110,-99.99,0.58,4.06,5.69,0.1,2.9,4.22,4.98,6.21,-0.46,1.92,2.89,2.92,4.76,3.68,5.25,4.69,7.18,5.29
202111,-99.99,-6.38,-4.29,-3.13,-6.28,-4.91,-4.51,-5.1,-2.95,-6.53,-5.48,-6.84,-2.16,-3.7,-5.3,-6.63,-3.47,-2.79,-3.11
202112,-99.99,-2.41,2.61,4.22,-3.38,2.24,2.58,3.61,4.34,-4.5,0.22,2.3,2.16,2.88,2.3,3.26,3.98,3.85,4.8
202201,-99.99,-8.93,-8.84,-6.55,-8.64,-9.93,-8.85,-7.64,-6.25,-8.24,-9.95,-10.32,-9.37,-8.44,-9.25,-8.12,-7.12,-6.58,-5.94
202202,-99.99,-0.91,0.6,-1.03,-1.26,0.95,0.16,0.51,-1.64,-1.91,0.83,0.77,1.21,0.01,0.31,0.84,0.16,-0.83,-2.41
202203,-99.99,2.31,0.67,1.78,2.54,1.06,0.74,0.74,2.02,3.4,-0.27,1.19,0.88,0.36,1.12,0.22,1.3,2.02,2.03
202204,-99.99,-12.32,-10.74,-8.58,-12.42,-12.33,-9.84,-9.15,-8.67,-12.67,-11.62,-11.85,-13.02,-10.29,-9.4,-9.86,-8.39,-8.89,-8.47
202205,-99.99,-3.29,-0.55,-0.24,-3.67,-1.07,-0.49,-0.25,-0.51,-4.39,-1.32,-1.44,-0.53,-0.62,-0.35,-0.74,0.28,-0.79,-0.25
202206,-99.99,-5.5,-8.22,-8.98,-5.45,-6.66,-7.88,-9.43,-8.78,-5.58,-5,-5.79,-7.9,-7.09,-8.66,-9.48,-9.37,-9.19,-8.39
202207,-99.99,6.77,10.94,9.24,6,11.39,10.45,10.46,8.91,4.99,9.04,11.17,11.67,11.27,9.57,11.02,9.88,10.11,7.65
202208,-99.99,1.02,-2.3,-2.57,1.42,-1.43,-2.57,-2.78,-2.41,1.82,0.2,-1.27,-1.63,-1.76,-3.42,-2.68,-2.87,-2.41,-2.42
202209,-99.99,-11.48,-9.72,-9.22,-11.74,-10.13,-9.67,-9.6,-8.66,-12.58,-9.22,-9.98,-10.35,-9.61,-9.73,-8.94,-10.29,-8.51,-8.82
202210,-99.99,4.88,10.54,8.94,3.75,11.19,10.62,8.8,9.54,2,8.97,11.35,10.97,11.01,10.21,9.76,7.78,8.67,10.44
202211,-99.99,-2.08,3.76,6.03,-2.48,0.71,4.72,5.28,6.28,-2.64,-2.02,0.2,1.39,4.47,4.97,5.01,5.56,6.01,6.56
202212,-99.99,-5.86,-6.36,-5.27,-5.99,-6.04,-6.13,-5.55,-5.18,-5.86,-6.36,-5.18,-7.2,-6.81,-5.42,-5.65,-5.45,-5.81,-4.53
202301,-99.99,18.26,11.85,7.93,19.17,13.35,11.18,10.55,6.88,20.95,13.76,13.29,13.43,11.54,10.8,11.12,9.94,8.32,5.4
202302,-99.99,-4.69,-1.7,-3.43,-4.93,-2.98,-1.48,-2.84,-2.82,-5.51,-3.16,-3.39,-2.42,-1.08,-1.92,-1.17,-4.6,-2.56,-3.09
202303,-99.99,-8.84,-3.76,-0.11,-9.03,-6.26,-4.02,-2.21,0.76,-9,-9.1,-7.83,-4.17,-3.82,-4.24,-2.61,-1.79,-0.66,2.22
202304,-99.99,-2.4,-1.97,-0.78,-2.35,-3.06,-1.61,-1.21,-0.13,-1.63,-4.53,-2.66,-3.6,-1.78,-1.44,-0.45,-2.02,-1.1,0.86
202305,-99.99,0.5,-1.51,-2.32,0.58,0.08,-2.01,-2.42,-2.37,0.3,1.41,0.1,0.05,-2.12,-1.89,-2.62,-2.21,-2.61,-2.13
202306,-99.99,4.34,8.99,7.67,3.5,8.76,8.7,9.29,7.31,3.01,4.94,8.87,8.61,8.74,8.66,10.16,8.37,8.36,6.24
202307,-99.99,4.58,6.32,3.69,4.29,6.65,6.39,4.69,3.38,3.89,5.74,6.42,6.91,7.72,4.75,5.19,4.24,3.2,3.56
202308,-99.99,-8.34,-4.78,-2.79,-8.77,-5.56,-5.33,-2.34,-2.98,-8.88,-8.37,-5.61,-5.52,-5.62,-4.98,-2.22,-2.45,-4.28,-1.74
202309,-99.99,-7.63,-6.4,-4.78,-7.79,-6.74,-6.27,-5.65,-4.46,-7.93,-7.3,-6.65,-6.85,-6.64,-5.83,-5.98,-5.35,-5.16,-3.8
